timestamp_ns,timestamp_sec_from_start,topic,angular.x,angular.y,angular.z,linear.x,linear.y,linear.z
1768890682271811587,14.718181492,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.10439291596412659,1.9999998807907104,0.0,0.0
1768890682284798548,14.731168453,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.10439291596412659,1.9999998807907104,0.0,0.0
1768890682320244721,14.766614626,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.09706847369670868,1.9999998807907104,0.0,0.0
1768890682349671497,14.796041402,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.08241958916187286,1.9999998807907104,0.0,0.0
1768890682356858230,14.803228135,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.06044626608490944,1.9999998807907104,0.0,0.0
1768890682357236024,14.803605929,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.03845113888382912,1.9999998807907104,0.0,0.0
1768890682357547418,14.803917323,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.02380225621163845,1.9999998807907104,0.0,0.0
1768890682403903483,14.850273388,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.00915337260812521,1.9999998807907104,0.0,0.0
1768890682522355069,14.968724974,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890682579641506,15.026011411,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890682621475463,15.067845368,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890682674823635,15.12119354,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890682714448234,15.160818139,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890682767875543,15.214245448,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890682824163574,15.270533479,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890682872122625,15.31849253,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890682925811760,15.372181665,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890682963062904,15.409432809,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890683033227821,15.479597726,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890683128581984,15.574951889,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890683194877277,15.641247182,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890683246442014,15.692811919,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890683280199441,15.726569346,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890683326916660,15.773286565,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890683359000796,15.805370701,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890683393015536,15.839385441,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890683445208181,15.891578086,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890683498034494,15.944404399,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890683537446772,15.983816677,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890683595424189,16.041794094,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890683779754234,16.226124139,/aiformula_control/game_pad/cmd_vel,0.0,0.0,0.031148497015237808,1.9999998807907104,0.0,0.0
1768890683809031409,16.255401314,/aiformula_control/game_pad/cmd_vel,0.0,0.0,0.05312182381749153,1.9999998807907104,0.0,0.0
1768890683851244056,16.297613961,/aiformula_control/game_pad/cmd_vel,0.0,0.0,0.09709027409553528,1.9999998807907104,0.0,0.0
1768890683871544630,16.317914535,/aiformula_control/game_pad/cmd_vel,0.0,0.0,0.14103692770004272,1.9999998807907104,0.0,0.0
1768890683905239688,16.351609593,/aiformula_control/game_pad/cmd_vel,0.0,0.0,0.17035649716854095,1.9999998807907104,0.0,0.0
1768890683925454342,16.371824247,/aiformula_control/game_pad/cmd_vel,0.0,0.0,0.19965426623821259,1.9999998807907104,0.0,0.0
1768890683988441679,16.434811584,/aiformula_control/game_pad/cmd_vel,0.0,0.0,0.23629826307296753,1.9999998807907104,0.0,0.0
1768890684042529280,16.488899185,/aiformula_control/game_pad/cmd_vel,0.0,0.0,0.24362270534038544,1.9999998807907104,0.0,0.0
1768890684082736891,16.529106796,/aiformula_control/game_pad/cmd_vel,0.0,0.0,0.24362270534038544,1.9999998807907104,0.0,0.0
1768890684122707348,16.569077253,/aiformula_control/game_pad/cmd_vel,0.0,0.0,0.24362270534038544,1.9999998807907104,0.0,0.0
1768890684144237978,16.590607883,/aiformula_control/game_pad/cmd_vel,0.0,0.0,0.24362270534038544,1.9999998807907104,0.0,0.0
1768890684169046293,16.615416198,/aiformula_control/game_pad/cmd_vel,0.0,0.0,0.23629826307296753,1.9999998807907104,0.0,0.0
