step,time_s,cmd_v,cmd_omega,ideal_x,ideal_y,ideal_theta,res_x,res_y,res_theta
138,6.899999999999608,2.0,-0.7853981852531433,-1.936357587624397,-0.8926728978488306,-5.4192474782463655,-2.5820662317581378,-2.104775126586583,-4.993638809770346
139,6.949999999999605,2.0,-0.7853981852531433,-1.8699366006081788,-0.8179268782555644,-5.45851738750902,-2.55617393711278,-2.0078333703607,-5.029830317944288
140,6.999999999999602,2.0,-0.7853981852531433,-1.8006323067290815,-0.7458461609230814,-5.4977872967716745,-2.5267908953078355,-1.9118919722238719,-5.066021826118231
141,7.049999999999599,2.0,-0.7853981852531433,-1.7285515681909382,-0.6765418890991788,-5.537057206034329,-2.4939555887930753,-1.8170765849270714,-5.102213334292173
142,7.099999999999596,2.0,-0.7853981852531433,-1.6538055282742432,-0.6101209249536818,-5.5763271152969835,-2.4577110213882554,-1.7235113865048055,-5.138404842466116
143,7.149999999999594,2.0,-0.7853981852531433,-1.5765094399612607,-0.5466856848047142,-5.615597024559638,-2.418104661961776,-1.63131891764134,-5.1745963506400585
144,7.199999999999591,2.0,-0.7853981852531433,-1.4967824882242693,-0.48633398120015126,-5.6548669338222926,-2.3751883822615434,-1.5406199211813354,-5.210787858814001
145,7.249999999999588,2.0,-0.7853981852531433,-1.4147476062509639,-0.42915887209775067,-5.694136843084947,-2.329018388979462,-1.4515331839950794,-5.246979366987944
146,7.299999999999585,2.0,-0.7853981852531433,-1.3305312858903793,-0.37524851737651976,-5.7334067523476016,-2.2796551501385216,-1.364175381405426,-5.283170875161886
147,7.349999999999582,2.0,-0.7853981852531433,-1.244263382611617,-0.32468604290056396,-5.772676661610256,-2.2271633158989017,-1.278660924380191,-5.319362383335829
148,7.399999999999579,2.0,-0.7853981852531433,-1.1560769152761128,-0.27754941234502245,-5.8119465708729106,-2.171611633886798,-1.1951018096901307,-5.355553891509771
149,7.4499999999995765,2.0,-0.7853981852531433,-1.066107861032182,-0.2339113069817253,-5.851216480135565,-2.1130728591568757,-1.1136074732287553,-5.391745399683714
150,7.499999999999574,2.0,-0.7853981852531433,-0.9744949456481016,-0.19383901360993408,-5.89048638939822,-2.051623658906259,-1.0342846466860753,-5.4279369078576565
151,7.549999999999571,2.0,-0.7853981852531433,-0.881379429607018,-0.15739432080496873,-5.929756298660874,-1.9873445120648634,-0.9572372177639964,-5.464128416031599
152,7.599999999999568,2.0,-0.7853981852531433,-0.7869048902935092,-0.12463342364469762,-5.969026207923529,-1.9203196038935635,-0.8825660941164355,-5.500319924205542
153,7.649999999999565,2.0,-0.7853981852531433,-0.6912170006076518,-0.09560683706079574,-6.008296117186183,-1.850636715728248,-0.8103690711923521,-5.536511432379484
154,7.699999999999562,2.0,-0.7853981852531433,-0.5944633043479551,-0.0703593179483771,-6.047566026448838,-1.7783871100141568,-0.7407407041547798,-5.572702940553427
155,7.7499999999995595,2.0,-0.7853981852531433,-0.49679298870950594,-0.04892979615410274,-6.086835935711492,-1.7036654107810731,-0.6737721840436028,-5.608894448727369
156,7.799999999999557,2.0,-0.7853981852531433,-0.39835665424811356,-0.03135131444917546,-6.126105844974147,-1.6265694797159056,-0.6095512183442654,-5.645085956901312
157,7.849999999999554,2.0,-0.7853981852531433,-0.2993060826651559,-0.017650977579778803,-6.165375754236801,-1.5472002879949693,-0.5481619161188304,-5.681277465075254
158,7.899999999999551,2.0,-0.7853981852531433,-0.19979400277118425,-0.007849910473520712,-6.204645663499456,-1.4656617840438235,-0.4896846778498295,-5.717468973249197
159,7.949999999999548,2.0,-0.7853981852531433,-0.09997385498915433,-0.0019632256663245,-6.24391557276211,-1.3820607573978583,-0.4341960901411743,-5.75366048142314
