timestamp,cmd_v,cmd_omega,actual_x,actual_y,actual_theta,cmd_baseline_x,cmd_baseline_y,cmd_baseline_theta,cmd_baseline_error_xy,cmd_baseline_error_theta
110.49954,1.9999999,0.30221826,13.226200503245368,-9.762881082250987,0.5685764008500004,14.865447186646305,4.482209894790147,1.2347280449421252,14.339098529308588,0.6661516440921248
110.549545,1.9999999,0.31686714,13.340404900657502,-9.74146578002915,0.5735084402500004,14.898428270623775,4.576625185921778,1.2505729862778248,14.40260968472751,0.6770645460278244
110.74954,1.9999999,0.31686714,13.453635395439544,-9.717408962322795,0.5786466252500003,15.024336538742011,4.956281730867692,1.3139448299421252,14.757516750490131,0.7352982046921249
110.799545,1.9999999,0.3095427,13.566528698117223,-9.69205330707444,0.5834121622500004,15.049742737918072,5.053010858555405,1.3294235126556249,14.819475062781532,0.7460113504056245
110.84955,1.9999999,0.25094715,13.679077774350333,-9.66520916117116,0.5879626700500004,15.073648713933938,5.150121637619978,1.3419721248913745,14.880821710615994,0.7540094548413742
110.89954,1.9999999,0.2216276,13.791382877263487,-9.637297900327063,0.5924279217500004,15.096327429260938,5.247495531819194,1.3530512886153763,14.941885951962428,0.7606233668653759
110.94955,1.9999999,0.2216276,13.903822756776156,-9.608619760144984,0.5969567647500004,15.117934594612189,5.345153761401159,1.3641348848913764,15.002980040260939,0.767178120141376
110.99954,1.9999999,0.2216276,14.016016142104757,-9.578760224766578,0.6017726333500004,15.138449842829797,5.44300632391726,1.375214048615375,15.063642575940257,0.7734414152653746
111.049545,1.9999999,0.2436227,14.12729005682929,-9.54758726870711,0.6063931537500005,15.15788555970877,5.541109596080831,1.3873964017288747,15.123852028105038,0.7810032479788742
111.09955,1.9999999,0.28756937,14.237850060901813,-9.515540417142153,0.6113340017500005,15.176124735239007,5.63944235550401,1.4017763080757244,15.184000204284265,0.7904423063257239
111.14954,1.9999999,0.28756937,14.348298777974144,-9.482612334732629,0.6170953382500005,15.192943011405939,5.737997644490325,1.4161519008820267,15.24402807727311,0.7990565626320262
