delta_x_body,delta_y_body,delta_theta,delta_x_body_check,delta_y_body_check,delta_theta_check,diff_delta_x_body,diff_delta_y_body,diff_delta_theta
0.164533887704361,7.367520573439701e-06,-2.063176135727596e-05,0.164533887704361,7.367520573439701e-06,-2.0631761357303713e-05,0.0,0.0,-2.7752187483839896e-17
0.216355790538127,0.000184028137132,0.0021154040091698,0.21635579053813395,0.0001840281371304764,0.002115404009169819,6.938893903907228e-15,-1.5236022079395672e-15,1.9081958235744878e-17
0.0231954738443936,1.941824944879864e-06,0.0001056797382011,0.023195473844386746,1.9418249464714724e-06,0.00010567973820119203,-6.855627177060342e-15,1.5916083656922469e-15,9.203521191686326e-17
0.1111034171155453,5.250854125101595e-05,0.0006438211461449,0.1111034171155453,5.250854125101942e-05,0.0006438211461448906,0.0,3.469446951953614e-18,-9.432558900623889e-18
0.0682509782385248,2.047140402691196e-05,0.0004766774953366,0.06825097823852487,2.047140402691716e-05,0.000476677495336697,6.938893903907228e-17,5.200782296141404e-18,9.703609443745265e-17
0.0632897269867465,1.5250150560093543e-05,0.0005315528859058,0.06328972698674658,1.5250150560100484e-05,0.0005315528859058116,8.326672684688674e-17,6.940587969801737e-18,1.1600963245594897e-17
0.3385690631714586,0.0005217451199017,0.0025113138833136,0.3385690631714586,0.0005217451199017592,0.002511313883313687,0.0,5.919743861770854e-17,8.716985466783456e-17
0.1056498578999532,5.286590125268276e-05,0.0010622812080133,0.10564985789995321,5.2865901252696634e-05,0.0010622812080134103,1.3877787807814457e-17,1.3871011544236422e-17,1.1037178115902435e-16
0.0664520813240387,2.8634461963427185e-05,0.0006104003450987,0.0664520813240387,2.8634461963430655e-05,0.0006104003450987938,0.0,3.469446951953614e-18,9.378348791999613e-17
0.0416420388000967,2.0280888085274715e-05,0.0002293582549035,0.04164203880010366,2.0280888083644075e-05,0.00022935825490361106,6.95971058561895e-15,-1.6306400674181987e-15,1.110494075168278e-16
0.1152525300776628,6.769496407567702e-05,0.0008380414014547,0.11525253007765592,6.769496407731113e-05,0.0008380414014546866,-6.8833827526759706e-15,1.6341095143701523e-15,-1.3335686721571705e-17
0.1003645251043954,7.237572070388151e-05,0.0010811454425998,0.10036452510439547,7.237572070388845e-05,0.0010811454425999067,6.938893903907228e-17,6.938893903907228e-18,1.0668549377257364e-16
0.0911687137107289,2.308825386302185e-05,0.0005782788616363,0.09116871371072892,2.308825386302185e-05,0.0005782788616363055,1.3877787807814457e-17,0.0,5.5294310796760726e-18
0.0893521599671428,4.447951709882214e-05,0.000823236763574,0.08935215996714285,4.447951709882214e-05,0.0008232367635739868,5.551115123125783e-17,0.0,-1.3227266504323154e-17
0.1101631124491976,7.678575732219736e-05,0.0008412069074183,0.11016311244919762,7.678575732220777e-05,0.0008412069074184014,1.3877787807814457e-17,1.0408340855860843e-17,1.0148132334464322e-16
0.1488205236111661,5.721045477454639e-05,0.0006425693907965,0.148820523611173,5.7210454772894936e-05,0.000642569390796599,6.9111383282915995e-15,-1.6514567491299204e-15,9.898765834792655e-17
0.136756333954268,-1.5563948243545872e-05,-0.000123906225397,0.1367563339542611,-1.5563948241880537e-05,-0.00012390622539709684,-6.9111383282915995e-15,1.6653345369377348e-15,-9.684635905726768e-17
